İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Yapı Durumu,Yapı Tipi,Banyo Metrekare,Balkon Durumu,Balkon Sayısı,Balkon Tipi,Balkon Metrekare,Salon Metrekare,WC Sayısı,WC Metrekare,Görüntülü Gezilebilir mi?,Ada,Parsel,Depozito,Aidat
17765418,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,4,3.Kat,4,Yerden Isıtma,Boş,Eşyalı,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,16.000TL,Balıkesir - Altıeylül - Gaziosmanpaşa Mahallesi,https://www.emlakjet.com/ilan/gaziosmanpasa-mahallesinde-balkonlu-kiralik-11-daire-17765418,,,,,,,,,,,,,,,
17769136,06 Ağustos 2025,06 Ağustos 2025,Konut,Kiralık,Daire,78 m²,82 m²,2+1,21 Ve Üzeri,4.Kat,6,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,18.500TL,Balıkesir - Bandırma - 17 Eylül Mahallesi,https://www.emlakjet.com/ilan/hck-dan-belediyenin-karsisinda-21-esyali-kiralik-no-14-17769136,,,,,,,,,,,,,,,
17763983,04 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,46 m²,52 m²,1+1,1,2.Kat,5,Yerden Isıtma,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,17.000TL,Balıkesir - Altıeylül - Hacı İlbey Mahallesi,https://www.emlakjet.com/ilan/kiralik-full-esyali-luks-ara-kat-11-carsi-ve-nef-yakini-17763983,,,,Var,1,,,,,,,8444,24,,
17754269,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,75 m²,85 m²,2+1,11-15,3.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,21.000TL,Balıkesir - Karesi - Atatürk Mahallesi,https://www.emlakjet.com/ilan/remax-mid-den-ataturk-mahallesinde-21-kiralik-daire-17754269,,,,,,,,,,,,,,,
17756475,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,38 m²,70 m²,1+1,11-15,Bahçe Katı,3,Klimalı,Kiracı Oturuyor,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,30.000TL,Balıkesir - Ayvalık - Sahil Kent Mahallesi,https://www.emlakjet.com/ilan/ayvalik-sahilkent-te-full-esyali-kiralik-bahce-kati-17756475,,,,,,,,,,,,1564,4,,
17765162,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,80 m²,95 m²,2+1,21 Ve Üzeri,Yüksek Giriş,2,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,13.000TL,Balıkesir - Altıeylül - Hasan Basri Çantay Mahallesi,https://www.emlakjet.com/ilan/remax-mid-balikesir-h-basri-cantay-mh-kiralik-daire-17765162,,,,,,,,,,,,,,,
17765137,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,30 m²,40 m²,1+1,1,Yüksek Giriş,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,13.500TL,Balıkesir - Altıeylül - Hacı İlbey Mahallesi,https://www.emlakjet.com/ilan/re-max-mid-den-hilton-otel-arkasi-kiralik-11-daire-17765137,,,,,,,,,,,,,,,
17764845,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,11-15,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,19.000TL,Balıkesir - Bigadiç - 4 Eylül Mahallesi,https://www.emlakjet.com/ilan/bigadic-4eylul-mah-balatli-cad-uzerinde-kiralik-21-daire-17764845,,,,,,,,,,,,,,,
17759660,03 Ağustos 2025,03 Ağustos 2025,Konut,Kiralık,Daire,170 m²,180 m²,5+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,25.000TL,Balıkesir - Gönen - Malkoç Mahallesi,https://www.emlakjet.com/ilan/yildiz-emlak-gayrimenkul-den-malkoc-mahallesi-nde-kiralik-dubleks-daire-17759660,İkinci El,Betonarme,,,,,,,,,,,,,
17765151,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,40 m²,45 m²,1+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.500TL,Balıkesir - Karesi - Toygar Mahallesi,https://www.emlakjet.com/ilan/re-max-mid-okullar-bolgesinde-kiralik-11-cati-kati-daire-17765151,,,,,,,,,,,,,,,
17754297,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,93 m²,112 m²,2+1,0 (Yeni),2.Kat,5,Merkezi (Pay Ölçer),Boş,Boş,Tapu Kaydı Yok,Evet,Yok,2,Genel Fiyat,36.500TL,Balıkesir - Altıeylül - Gümüsçesme Mahallesi,https://www.emlakjet.com/ilan/re-max-mid-den-balikesir-emlak-konutta-kiralik-21-daire-17754297,,,,,,,,,,,,,,,
17756186,02 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,21.000TL,Balıkesir - Bandırma - Sunullah Mahallesi,https://www.emlakjet.com/ilan/bandirma-sunullah-mahallesi-21-esyasiz-kiralik-daire-17756186,,,,Var,,,,,2,,Evet,464,13,,
17754212,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,68 m²,73 m²,2+1,1,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,28.000TL,Balıkesir - Karesi - Karesi Mahallesi,https://www.emlakjet.com/ilan/re-max-mid-carsida-0-esyali-lux-21-kiralik-daire-17754212,,,,,,,,,,,,,,,
17764438,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,120 m²,138 m²,3+1,5-10,3.Kat,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,,2,Birim Fiyat,40.000TL,Balıkesir - Ayvalık - Ali Çetinkaya Mahallesi,https://www.emlakjet.com/ilan/ayvalik-alicetinkaya-da-kiralik-31-ebeveyn-banyolu-daire-17764438,,,,Var,,,20 m²,,2,,,853,7,40000 TL,
17756449,02 Ağustos 2025,04 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,25.000TL,Balıkesir - Burhaniye - Kocacami Mahallesi,https://www.emlakjet.com/ilan/on-emlak-tan-kocacami-mah-okullar-bolgesinde-kiralik-esyali-21-daire-17756449,,,,,,,,,,,,153,8,,
17763410,04 Ağustos 2025,04 Ağustos 2025,Konut,Kiralık,Daire,110 m²,115 m²,3+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,18.000TL,Balıkesir - Bandırma - Levent Mahallesi,https://www.emlakjet.com/ilan/deniz-manzarali-31-esyali-kiralik-daire-levent-mah-17763410,,,,,,,,,,,,754,1,,
17754267,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,110 m²,115 m²,3+1,21 Ve Üzeri,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,23.000TL,Balıkesir - Altıeylül - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/remax-mid-balikesir-altieylul-bahcelievler-kiralik-daire-17754267,,,,,,,,,,,,,,,
17762554,04 Ağustos 2025,04 Ağustos 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,,1,Genel Fiyat,15.000TL,Balıkesir - Bandırma - Paşabayır Mahallesi,https://www.emlakjet.com/ilan/era-soz-den-balikesir-bandirma-pasabayir-mah-de-kiralik-21-daire-esyasiz-17762554,İkinci El,Betonarme,,Var,1,Açık Balkon,,,1,,Hayır,74,15,15000 TL,
17754295,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,87 m²,104 m²,2+1,0 (Yeni),4.Kat,6,Merkezi (Pay Ölçer),Boş,Boş,Tapu Kaydı Yok,Evet,Yok,1,Genel Fiyat,34.500TL,Balıkesir - Altıeylül - Gümüsçesme Mahallesi,https://www.emlakjet.com/ilan/re-max-mid-den-emlak-konutta-kiralik-21-daire-17754295,,,,,,,,,,,,,,,
17763655,04 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,16-20,1.Kat,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,17.500TL,Balıkesir - Altıeylül - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/aras-emlaktan-bahcelievler-mahallesinde-21-kiralik-ara-kat-17763655,İkinci El,Betonarme,,Var,3,Açık Balkon,,,2,,Evet,10875,5,17500 TL,250 TL
17754236,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,103 m²,146 m²,3+1,0 (Yeni),2.Kat,3,Yerden Isıtma,Boş,Boş,Tapu Kaydı Yok,Evet,Yok,2,Genel Fiyat,50.000TL,Balıkesir - Altıeylül - Gümüsçesme Mahallesi,https://www.emlakjet.com/ilan/re-max-mid-den-emlak-konut-ta-kiralik-31-arakat-daire-17754236,,,,,,,,,,,,,,,
17754248,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,50 m²,60 m²,1+1,1,2.Kat,4,Yerden Isıtma,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Balıkesir - Altıeylül - Gaziosmanpaşa Mahallesi,https://www.emlakjet.com/ilan/re-max-mid-den-on-burada-avm-ve-hastane-yani-kiralik-daire-17754248,,,,,,,,,,,,,,,
17752497,01 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,70 m²,75 m²,2+0,0 (Yeni),2.Kat,2,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,14.999TL,Balıkesir - Bandırma - Yeni Mahallesi,https://www.emlakjet.com/ilan/yeni-mahalle-de-20-kiralik-daire-17752497,,,,,,,,,,,,948,26,,
17754268,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,40 m²,44 m²,1+1,0 (Yeni),4.Kat,4,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.500TL,Balıkesir - Altıeylül - Plevne Mahallesi,https://www.emlakjet.com/ilan/plevne-mah-migros-yani-balkonlu-klimali-kiralik-11-daire-17754268,,,,,,,,,,,,,,,
17758928,03 Ağustos 2025,03 Ağustos 2025,Konut,Kiralık,Daire,70 m²,105 m²,2+1,21 Ve Üzeri,Düz Giriş (Zemin),2,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,17.000TL,Balıkesir - Altıeylül - Gümüsçesme Mahallesi,https://www.emlakjet.com/ilan/cengiz-topel-caddesine-100-metre-21-kiralik-daire-17758928,,,,,,,,,,,,10055,3,,
17753444,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,130 m²,135 m²,3+1,21 Ve Üzeri,3.Kat,5,Merkezi Doğalgaz,Kiracı Oturuyor,,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,27.000TL,Balıkesir - Bandırma - Paşabayır Mahallesi,https://www.emlakjet.com/ilan/pasabayir-mah-kiralik-31-hamitkaplan-caddesi-cadde-uzeri-17753444,,Betonarme,,,,,,,,,,,,,
17763132,04 Ağustos 2025,04 Ağustos 2025,Konut,Kiralık,Daire,15 m²,16 m²,1 Oda,21 Ve Üzeri,Düz Giriş (Zemin),5,Elektrikli Radyatör,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,8.500TL,Balıkesir - Karesi - Hisariçi Mahallesi,https://www.emlakjet.com/ilan/carsi-merkezde-1-kisilik-esyali-10-daire-17763132,,,,,,,,,,,,8305,4,,
17764675,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,3.Kat,7,Yerden Isıtma,Boş,,Kat İrtifakı,Hayır,Yok,Yok,Genel Fiyat,15.500TL,Balıkesir - Bandırma - Paşabayır Mahallesi,https://www.emlakjet.com/ilan/k00611-ayhan-gezer-den-ordu-cd-uzerinde-11-kiralik-daire-17764675,İkinci El,Betonarme,,,,,,,,,,,,,
17764603,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,4,1.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Balıkesir - Gömeç - Mithatpaşa Mahallesi,https://www.emlakjet.com/ilan/valizini-al-gel-21-kiralik-daire-17764603,,,,,,,,,,,,,,,
17755976,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,5-10,Çatı Dubleks,3,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,2,Genel Fiyat,26.500TL,Balıkesir - Altıeylül - Yıldız Mahallesi,https://www.emlakjet.com/ilan/era-soz-den-yildiz-mh-kiralik-21-dubleks-esyali-daire-17755976,,,,,,,,,,,,11268,4,,
17754180,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,81 m²,96 m²,2+1,0 (Yeni),4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,20.000TL,Balıkesir - Karesi - 2. Oruçgazi Mahallesi,https://www.emlakjet.com/ilan/remax-mid-den-merkeze-200-m-kiralik-21-daire-17754180,,,,,,,,,,,,,,,
17762658,04 Ağustos 2025,04 Ağustos 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,11-15,2.Kat,4,Kombi Doğalgaz,Kiracı Oturuyor,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,24.000TL,Balıkesir - Karesi - Paşa Alanı Mahallesi,https://www.emlakjet.com/ilan/balikesir-elfi-den-pasaalani-mah-ercan-kivrak-civari-arakat-17762658,,,,,,,,,,,,9346,2,,
17750952,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,3+1,16-20,2.Kat,3,Isıtma Yok,Boş,,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,27.000TL,Balıkesir - Ayvalık - Küçükköy Mahallesi,https://www.emlakjet.com/ilan/sarimsakli-merkezde-kiralik-31-daire-denize-200-mt-17750952,,,,,,,,,,,,165,3,,
17745113,31 Temmuz 2025,21 Ağustos 2025,Konut,Kiralık,Daire,65 m²,70 m²,2+1,21 Ve Üzeri,3.Kat,4,Kombi Doğalgaz,Boş,,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,20.000TL,Balıkesir - Edremit - Altınkum Mahallesi,https://www.emlakjet.com/ilan/buse-emlaktan-edremit-altinkumda-21-kiralik-daire-17745113,İkinci El,Betonarme,,,,,,,,,,,,,
17736540,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,90 m²,110 m²,2+1,21 Ve Üzeri,Çatı Katı,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Balıkesir - Altıeylül - Altı Eylül Mahallesi,https://www.emlakjet.com/ilan/yon-gayrimenkul-den-muhtesem-manzarali-kiralik-daire-17736540,,,,,,,,,,,,,,,
17741979,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,125 m²,156 m²,3+1,21 Ve Üzeri,2.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,35.000TL,Balıkesir - Bandırma - Dere Mahallesi,https://www.emlakjet.com/ilan/hck-dan-muhtesem-konumda-31-ful-esyali-kiralik-daire-17741979,,,,,,,,,,,,,,,
17741973,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,65 m²,70 m²,2+0,2,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Balıkesir - Bandırma - Çınarlı Mahallesi,https://www.emlakjet.com/ilan/hck-gayrimenkul-den-20-kiralik-daire-17741973,,,,,,,,,,,,,,,
17740087,30 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,5-10,2.Kat,2,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,26.000TL,Balıkesir - Altıeylül - Yıldız Mahallesi,https://www.emlakjet.com/ilan/yildiz-mah-il-jandarma-ya-yurume-mesafesinde-kiralik-21-daire-17740087,,,,,,,,,,,,,,,
17742238,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,85 m²,95 m²,2+1,21 Ve Üzeri,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.000TL,Balıkesir - Altıeylül - Yıldız Mahallesi,https://www.emlakjet.com/ilan/has-real-estate-gayrimenkul-den-yildiz-mh-21-kiralik-daire-17742238,,,,,,,,,,,,,,,
17746197,31 Temmuz 2025,01 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,21 Ve Üzeri,2.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,15.000TL,Balıkesir - Bandırma - Çınarlı Mahallesi,https://www.emlakjet.com/ilan/hurriyet-parki-karsisi-21-kiralik-daire-17746197,,,,Var,1,,,,2,,,2172,5,,
17737254,30 Temmuz 2025,04 Ağustos 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,5-10,4.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,14.500TL,Balıkesir - Altıeylül - Gaziosmanpaşa Mahallesi,https://www.emlakjet.com/ilan/balikesir-altieylul-gop-mh-esyali-11-pirlantam-gayrimenkul-17737254,,,,Var,1,Açık Balkon,,,1,,,12960,6,10000 TL,300 TL
17736547,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,21 Ve Üzeri,Bahçe Katı,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.000TL,Balıkesir - Altıeylül - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/bahcelievler-de-11-esyasiz-kiralik-daire-17736547,,,,,,,,,,,,,,,
17742123,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,40 m²,50 m²,1+1,0 (Yeni),2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.500TL,Balıkesir - Altıeylül - Dinkçiler Mahallesi,https://www.emlakjet.com/ilan/rw-liva-dan-dinkciler-mah-esyali-sifir-kiralik-11-daire-17742123,,,,,,,,,,,,,,,
17752167,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,5-10,Kot 3 (-3).Kat,4,Kombi Doğalgaz,Boş,,Hisseli Tapu,Hayır,,1,Genel Fiyat,15.000TL,Balıkesir - Bandırma - Kayacık Mahallesi,https://www.emlakjet.com/ilan/bnd-idol-emlaktan-kayacik-toki-konutlarinda-kiralik-21-ara-daire-17752167,,,,,,,,,,,,1460,1,,
17737336,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,5-10,4.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,17.000TL,Balıkesir - Altıeylül - Gaziosmanpaşa Mahallesi,https://www.emlakjet.com/ilan/era-port-guvencesiyle-gop-mah-de-esyali-11-kiralik-daire-17737336,,,,,,,,,,,,,,,
17738143,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,11-15,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.000TL,Balıkesir - Bigadiç - Servi Mahallesi,https://www.emlakjet.com/ilan/bigadic-servi-mah-merkezi-konumda-3-kat-kiralik-21-daire-17738143,,,,,,,,,,,,,,,
17742243,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,110 m²,125 m²,3+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,13.500TL,Balıkesir - Altıeylül - 2. Gündoğan Mahallesi,https://www.emlakjet.com/ilan/has-real-estate-gayrimenkul-den-2-gundogan-da-31-kiralik-daire-17742243,,,,,,,,,,,,,,,
17742241,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,98 m²,139 m²,3+1,0 (Yeni),1.Kat,6,Merkezi (Pay Ölçer),Boş,Boş,Tapu Kaydı Yok,Evet,Yok,2,Genel Fiyat,43.000TL,Balıkesir - Altıeylül - Gümüsçesme Mahallesi,https://www.emlakjet.com/ilan/has-real-estate-gayrimenkul-den-emlak-konutlari-31-kiralik-17742241,,,,,,,,,,,,,,,
17746053,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,5-10,1.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Balıkesir - Bandırma - Paşakent Mahallesi,https://www.emlakjet.com/ilan/bandirma-zen-emlaktan-hastane-onyedieylul-universite-karsisi-kiralik-11-daire-17746053,İkinci El,Betonarme,,,,,,,,,,,,,450 TL
17738160,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,0 (Yeni),4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,15.000TL,Balıkesir - Bigadiç - Abacı Mahallesi,https://www.emlakjet.com/ilan/bigadic-abaci-mah-merkezi-konumda-kiralik-4-kat-11-daire-17738160,,,,,,,,,,,,,,,
17738565,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,90 m²,105 m²,2+1,11-15,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Balıkesir - Altıeylül - Plevne Mahallesi,https://www.emlakjet.com/ilan/balikesir-plevne-mah-demirdag-emlaktan-kiralik-21-kombili-daire-17738565,İkinci El,Betonarme,5 m²,Var,1,Açık Balkon,6 m²,18 m²,2,2 m²,Evet,11116,7,,
17747043,31 Temmuz 2025,23 Ağustos 2025,Konut,Kiralık,Daire,135 m²,150 m²,3+1,11-15,2.Kat,4,Kombi Doğalgaz,Kiracı Oturuyor,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Balıkesir - Altıeylül - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/balikesir-dis-hastanesi-karsisinda-kiralik-31-arakat-daire-17747043,İkinci El,Betonarme,,Var,2,Açık Balkon,,,2,,,10911,3,30000 TL,150 TL
17744988,31 Temmuz 2025,23 Ağustos 2025,Konut,Kiralık,Daire,65 m²,75 m²,1+1,16-20,Bahçe Katı,3,Kombi Doğalgaz,Boş,,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,9.000TL,Balıkesir - Altıeylül - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/canyapi-dan-bahcelievler-metoroloji-mevkiinde-11-zemin-kati-17744988,,,,Var,,,,,,,,,,10000 TL,
17750236,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,75 m²,90 m²,2+1,16-20,Düz Giriş (Zemin),2,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,14.500TL,Balıkesir - Altıeylül - Yıldız Mahallesi,https://www.emlakjet.com/ilan/elfi-den-yildiz-mahallesi-kiralik-21-daire-17750236,,,,,,,,,,,,11343,15,,
17749392,01 Ağustos 2025,01 Ağustos 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Müstakil Tapulu,Hayır,Yok,1,Genel Fiyat,19.000TL,Balıkesir - Altıeylül - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/bay-lent-emlak-tan-bahcelievlerde-kiralik-esyali-11-daire-17749392,,,,,,,,,,,,,,,
17745114,31 Temmuz 2025,05 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,0 (Yeni),3.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,30.000TL,Balıkesir - Edremit - Altınkum Mahallesi,https://www.emlakjet.com/ilan/buse-emlaktan-edremit-altinkumda-21-sifir-esyali-kiralik-daire-17745114,Sıfır,Betonarme,,,,,,,,,,,,,
17742244,31 Temmuz 2025,31 Temmuz 2025,Konut,Kiralık,Daire,150 m²,165 m²,4+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.000TL,Balıkesir - Altıeylül - Kasaplar Mahallesi,https://www.emlakjet.com/ilan/has-real-estate-gayrimenkul-den-ogrenciye-calisana-41-esyali-17742244,,,,,,,,,,,,,,,
17736562,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,60 m²,70 m²,2+1,3,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.000TL,Balıkesir - Altıeylül - Dinkçiler Mahallesi,https://www.emlakjet.com/ilan/dinkciler-mah-21-esyali-kiralik-daire-17736562,,,,,,,,,,,,,,,
17736551,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,70 m²,85 m²,2+1,16-20,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.000TL,Balıkesir - Karesi - 1. Sakarya Mahallesi,https://www.emlakjet.com/ilan/1-sakarya-mahallesinde-cadde-uzeri-21-kiralik-daire-17736551,,,,,,,,,,,,,,,
17738634,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,100 m²,110 m²,3+1,21 Ve Üzeri,3.Kat,3,Sobalı,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.000TL,Balıkesir - Bandırma - Ayyıldız Mahallesi,https://www.emlakjet.com/ilan/3-1-kiralik-sobali-daire-17738634,,,,Var,2,,,,1,,,910,58,10000 TL,200 TL
